"","Country","Year","KEI_Index","REGQU","RULEL","PRIMARY","SECONDARY","TERTIARY","TELEP3","FIXBI2","INTERN3","PATEN2","STJOU2","TNTBA"
"1","Argentina",1995,NA,NA,NA,NA,NA,NA,163.2858514,NA,0.086277081,0.019317148,NA,58.4
"2","Argentina",1996,NA,0.5180674,0.0755526,111.3694,78.37693,NA,176.8123441,NA,0.141954704,0.030971481,NA,60
"3","Argentina",1997,NA,NA,NA,108.26898,75.16881,NA,190.5119413,NA,0.280339882,0.022994941,NA,60
"4","Argentina",1998,NA,0.5708775,-0.005769,112.94876,81.43028,46.09004,195.7823594,NA,0.83076668,0.023757236,NA,60
"5","Argentina",1999,NA,NA,NA,116.05356,93.01537,47.97672,197.0954649,NA,3.284481956,0.024530625,NA,61.2
"6","Argentina",2000,6.56,0.2572446,-0.1499227,117.36349,96.52347,53.17574,213.0261142,NA,7.038683086,0.028658203,NA,62
"7","Argentina",2001,NA,NA,NA,118.06764,97.46418,58.33398,217.003137,2.50857258,9.780807285,0.018440677,NA,65
"8","Argentina",2002,NA,-0.9190252,-0.7579951,118.76197,96.56991,62.23479,203.449358,3.906108758,10.88212438,0.018949906,NA,53
"9","Argentina",2003,NA,-0.7089257,-0.7735142,116.50336,95.75271,64.80838,224.5891013,6.756804907,11.91369655,0.020673789,0.119772236,54
"10","Argentina",2004,NA,-0.7137598,-0.8073725,117.81409,95.49726,65.23664,226.2034849,14.01748719,16.03668411,0.020295029,0.121375117,61.6
"11","Argentina",2005,NA,-0.5483672,-0.5546548,117.13329,94.00601,63.78539,241.194413,23.67378841,17.72058337,0.026925198,0.127963662,56.2
"12","Argentina",2006,NA,-0.6406317,-0.568944,118.83875,93.34782,66.83309,239.1319372,40.0343134,20.9272021,0.025784343,0.141556045,67.4
"13","Argentina",2007,5.49,-0.6682156,-0.5916041,119.35269,93.7097,66.35304,237.6769267,65.04842205,25.94663294,0.023442451,0.14398218,61.4
"14","Argentina",2008,5.49,-0.7375205,-0.6766081,119.44418,95.24818,68.14274,241.2644036,77.1311722,28.11262348,0.019835379,0.157407725,69.6
"15","Argentina",2009,NA,-0.8450356,-0.6754778,118.21313,98.83118,70.53369,239.4185533,86.05580959,34,0.015686503,0.171997598,70
"16","Argentina",2010,NA,-0.7623686,-0.590509,116.71951,101.80077,73.9392,240.4966693,97.71610825,45,0.013390294,0.181266256,69.5
"17","Argentina",2011,NA,-0.7222099,-0.5608934,114.77311,103.60329,77.45682,233.3954255,109.7543337,51,0.01651588,0.191130497,69.5
"18","Argentina",2012,5.43,-0.9292172,-0.6796814,112.97957,105.19624,78.97563,224.6168997,122.3036065,55.8,0.017459785,0.194910584,67.6
"19","Argentina",2013,NA,-0.957261,-0.7076761,110.55958,106.32481,79.98751,227.1297845,146.9447819,59.9,0.015115212,0.194370347,67.6
"20","Argentina",2014,NA,-1.074257,-0.8860345,109.97317,106.77834,82.91648,228.5276589,151.6805073,64.7,0.0118423,0.208352358,68.9
"21","Argentina",2015,NA,-0.9114419,-0.7708121,109.92626,107.07503,85.95887,232.0046875,157.9039594,68.04306411,0.012575498,0.200832539,68.8
"22","Argentina",2016,NA,-0.4696253,-0.3935989,109.48451,108.01528,89.0819,226.6639117,164.9367591,70.96898082,0.020160817,0.197233909,67.4
"23","Argentina",2017,NA,-0.2911722,-0.2455678,NA,NA,NA,215.2727558,177.7735924,NA,NA,NA,66.7
"24","Brazil",1995,NA,NA,NA,NA,NA,NA,81.72074473,NA,0.105138168,0.016679338,NA,56.4
"25","Brazil",1996,NA,0.2969333,-0.2235022,NA,NA,NA,91.598952,NA,0.450789179,0.015832561,NA,57
"26","Brazil",1997,NA,NA,NA,NA,NA,NA,101.6968953,NA,0.786079155,0.016449296,NA,57
"27","Brazil",1998,NA,0.3646649,-0.1936505,NA,NA,NA,117.4500842,0.005876454,1.477874959,0.014638248,NA,57.8
"28","Brazil",1999,NA,NA,NA,165.64539,NA,16.08416,144.6232315,0.040518816,2.038732184,0.016300141,NA,57.4
"29","Brazil",2000,5.48,0.3616906,-0.2084501,NA,NA,NA,176.4316146,0.570491053,2.870685159,0.018135911,NA,51
"30","Brazil",2001,NA,NA,NA,150.78555,NA,18.15428,210.5802414,1.862158944,4.528494869,0.019347325,NA,57
"31","Brazil",2002,NA,0.2966394,-0.231834,146.82779,109.99422,20.69567,215.4341662,4.057706673,9.149425086,0.019322677,NA,58
"32","Brazil",2003,NA,0.3096195,-0.3228946,140.54449,101.86867,23.21699,214.8429324,5.295049435,13.2075861,0.021185634,0.091802952,59
"33","Brazil",2004,NA,0.0334402,-0.3648767,133.69631,102.37103,24.49124,214.2429001,17.0915468,19.07367227,0.021890407,0.104882872,62.8
"34","Brazil",2005,NA,0.0392087,-0.4294896,133.26216,101.29199,25.98963,213.2097296,17.30069365,21.02274725,0.021688729,0.117001973,65.2
"35","Brazil",2006,NA,-0.0324615,-0.3664047,NA,NA,NA,205.2785824,25.22060297,28.17838018,0.020929842,0.148983867,69
"36","Brazil",2007,5.5,-0.0254311,-0.3710029,128.17979,95.17,30.78669,206.2519794,39.83450748,30.88,0.021955053,0.162627582,69.8
"37","Brazil",2008,5.57,0.0539286,-0.315275,132.05521,96.72012,35.5621,213.6773473,51.90674889,33.83,0.022178576,0.184125188,70.8
"38","Brazil",2009,NA,0.0994606,-0.1565112,131.16516,96.66548,37.0384,212.9186789,60.18592091,39.22,0.021914252,0.197783437,71.6
"39","Brazil",2010,NA,0.1524443,0.0440805,NA,NA,NA,214.1372812,71.65222223,40.65,0.021484147,0.21217323,69.2
"40","Brazil",2011,NA,0.1653361,0.0376608,132.49661,95.26338,43.45983,216.5511713,89.75463419,45.69,0.023630169,0.224402553,69.8
"41","Brazil",2012,5.58,0.0939019,-0.0694494,134.5204,92.99245,44.96641,220.9068451,95.33083511,48.56,0.023922898,0.245233142,69.7
"42","Brazil",2013,NA,0.0734235,-0.0801801,113.91982,102.06859,46.81655,222.5108512,105.5322334,51.04,0.024499943,0.252638435,69.7
"43","Brazil",2014,NA,-0.0781973,-0.0498579,114.25471,100.83797,49.91353,216.088884,117.3692977,54.55100188,0.0228144,0.262800434,69.3
"44","Brazil",2015,NA,-0.1926553,-0.1470713,112.77329,100.06712,51.05413,212.0639637,123.7241075,58.32795173,0.022533271,0.259719132,69.6
"45","Brazil",2016,NA,-0.2073155,-0.1572127,113.94543,101.53627,50.48851,202.2796459,128.8524721,60.87254007,0.025041793,0.258154878,69.4
"46","Brazil",2017,NA,-0.1144198,-0.2843208,NA,NA,NA,195.3191951,136.9881595,NA,NA,NA,69.4
"47","China",1995,NA,NA,NA,110.55306,50.40738,4.47949,32.8287658,NA,0.00495471,0.008308884,NA,20
"48","China",1996,NA,-0.2666527,-0.54559,107.35425,54.5773,5.01017,43.95825266,NA,0.013081692,0.009550326,NA,20
"49","China",1997,NA,NA,NA,105.25644,56.9694,5.44761,55.84293882,NA,0.032394861,0.010301811,NA,30
"50","China",1998,NA,-0.3013043,-0.4570543,105.61859,NA,5.95095,68.97433672,NA,0.168540297,0.011072238,NA,34
"51","China",1999,NA,NA,NA,NA,59.75054,6.45695,85.24007525,NA,0.708187957,0.012473508,NA,38.2
"52","China",2000,3.83,-0.3392896,-0.5271608,NA,59.65488,7.62093,112.8655831,0.017946454,1.775913207,0.020073734,NA,42.6
"53","China",2001,NA,NA,NA,110.27607,59.71676,9.76759,139.7185992,0.264402249,2.639650215,0.023617565,NA,46
"54","China",2002,NA,-0.513172,-0.4977296,114.66231,59.98676,12.50686,164.9578906,2.576140269,4.595704331,0.031088722,NA,48.6
"55","China",2003,NA,-0.3333692,-0.5298271,118.94832,61.85099,15.24153,201.1315686,8.707707234,6.2,0.044061627,0.06723176,50.6
"56","China",2004,NA,-0.3086975,-0.5293402,NA,NA,17.44008,237.2558796,19.2424281,7.3,0.050757865,0.092397894,51.4
"57","China",2005,NA,-0.1500192,-0.5890847,NA,NA,18.84937,265.1625086,28.64878962,8.523257003,0.071706348,0.126367165,54.4
"58","China",2006,NA,-0.2011652,-0.6394754,105.47417,70.01993,20.0445,276.6953684,38.78888194,10.52315262,0.093299873,0.144742109,68
"59","China",2007,4.42,-0.1715566,-0.5422143,107.89359,75.02208,20.46084,273.5165033,50.39438191,16,0.116140634,0.163671641,68
"60","China",2008,4.35,-0.1547905,-0.4197974,109.65386,79.81588,20.67279,253.1650886,62.56647957,22.6,0.146890322,0.188707928,70.2
"61","China",2009,NA,-0.2238316,-0.4070508,109.36209,84.01275,22.39873,232.0386097,78.1049532,28.9,0.172089599,0.218086775,71.4
"62","China",2010,NA,-0.234011,-0.409916,107.45686,88.03044,24.05031,216.4970733,94.4430947,34.3,0.219081188,0.236909707,72.2
"63","China",2011,NA,-0.2214281,-0.4648362,105.9067,91.08334,25.2921,208.4966105,116.4225187,38.3,0.309366654,0.248521348,71.6
"64","China",2012,4.37,-0.2408196,-0.5428899,105.23371,92.56813,28.03519,202.2638739,129.6984145,42.30011749,0.396324115,0.245860168,71.6
"65","China",2013,NA,-0.2879804,-0.5245902,103.87623,95.02995,31.45986,193.0765914,139.1717868,45.8,0.519335779,0.26740699,72
"66","China",2014,NA,-0.2829926,-0.4144774,99.20279,NA,41.27773,179.4317934,146.9525827,47.9,0.587226136,0.288771797,71.8
"67","China",2015,NA,-0.2894387,-0.4097947,99.33323,NA,45.35072,165.3480879,202.0434358,50.3,0.706124473,0.299928604,71.8
"68","China",2016,NA,-0.2644748,-0.3344067,100.85381,NA,48.44105,147.2204818,233.9923041,53.2,0.874020157,0.309114469,72.8
"69","China",2017,NA,-0.1476175,-0.2629125,102.05287,NA,51.00674,137.4669092,273.039069,54.3,NA,NA,73.6
"70","Colombia",1995,NA,NA,NA,109.36373,61.25645,16.14718,103.435911,NA,0.18804679,0.003765827,NA,65
"71","Colombia",1996,NA,-0.1054877,-0.7518378,114.57643,65.17204,17.27694,122.0912077,NA,0.330017773,0.002286523,NA,65
"72","Colombia",1997,NA,NA,NA,NA,NA,20.27748,139.5963158,NA,0.550521023,0.002070103,NA,61
"73","Colombia",1998,NA,0.0022869,-0.6365505,119.29401,70.0105,22.64186,162.2810302,NA,1.126225245,0.004103577,NA,61
"74","Colombia",1999,NA,NA,NA,119.63218,70.50242,22.1713,167.3918305,NA,1.697730794,0.001707716,NA,63.2
"75","Colombia",2000,4.54,0.1026202,-0.8896748,120.91092,69.93157,23.1945,178.0216186,0.219582448,2.207532993,0.001856254,NA,63.8
"76","Colombia",2001,NA,NA,NA,118.98313,NA,23.92067,179.8424301,0.337408346,2.854199971,0.001585795,NA,69.2
"77","Colombia",2002,NA,0.0282163,-0.7168011,120.98827,72.66924,23.96583,186.8062224,0.839208793,4.6,0.001298936,NA,69.8
"78","Colombia",2003,NA,-0.0879301,-0.7032688,NA,NA,NA,186.18898,1.528652713,7.388923711,0.001945334,0.016046631,63
"79","Colombia",2004,NA,-0.0465544,-0.6855181,125.02188,78.73016,26.61453,177.620238,2.975201644,9.118690303,0.001778853,0.01897287,63
"80","Colombia",2005,NA,0.0079865,-0.6232535,127.50447,83.40796,29.18513,177.3984412,7.362327187,11.00726389,0.002287133,0.02228915,64.8
"81","Colombia",2006,NA,0.1017461,-0.5051838,128.71779,87.77798,31.332,179.3104948,14.32797206,15.34167454,0.003239367,0.031202862,65.8
"82","Colombia",2007,4.32,0.2413717,-0.4358616,129.41675,91.60346,32.63257,178.5729449,27.20229054,21.8,0.002884535,0.035414426,71.4
"83","Colombia",2008,4.42,0.2619745,-0.3967666,129.4999,93.9714,35.24593,176.5851081,39.46608161,25.6,0.00280614,0.052973679,70.8
"84","Colombia",2009,NA,0.1482843,-0.3884734,129.68543,99.23618,37.07871,164.563969,46.56450528,30,0.002818379,0.059100082,72.4
"85","Colombia",2010,NA,0.2534749,-0.3085898,124.28461,102.02062,39.4091,156.4996258,57.55972422,36.5,0.002896461,0.068404403,72.5
"86","Colombia",2011,NA,0.3592378,-0.2558286,120.51997,103.87368,43.50342,153.5713225,72.14789882,40.35091575,0.003943401,0.0745863,73.2
"87","Colombia",2012,4.94,0.4006766,-0.353872,116.56236,99.85102,46.21621,150.7232868,84.01307766,48.98,0.004543372,0.088237411,72.2
"88","Colombia",2013,NA,0.4028929,-0.4058876,116.62147,100.3381,50.104,150.8451908,95.84569675,51.7,0.005301736,0.09848556,72.2
"89","Colombia",2014,NA,0.4962346,-0.2919019,113.74613,98.76156,53.27874,150.2542344,105.2185379,52.57,0.005440251,0.11074259,78.8
"90","Colombia",2015,NA,0.4654272,-0.2684134,113.56272,98.0919,55.65726,147.407134,114.5741715,55.90497251,0.006655788,0.114465046,81.2
"91","Colombia",2016,NA,0.4020093,-0.278789,113.98817,98.14638,58.72184,146.2586627,121.5324251,58.13649357,0.011201679,0.125797942,81
"92","Colombia",2017,NA,0.3409346,-0.3599672,112.67988,98.58964,60.43015,142.4144791,128.7854234,62.25988032,NA,NA,81.6
"93","Czech Republic",1995,7.53,NA,NA,104.58227,93.96148,20.57858,235.9575597,NA,1.45357584,0.060616313,NA,76
"94","Czech Republic",1996,NA,1.071839,0.9153227,104.23405,97.9561,21.50894,272.1796964,NA,1.940378193,0.059523573,NA,75
"95","Czech Republic",1997,NA,NA,NA,101.78461,87.74616,23.2408,317.235914,NA,2.915698695,0.056191056,NA,76
"96","Czech Republic",1998,NA,0.9551734,0.9228488,103.08726,82.15731,23.74153,362.4251803,NA,3.895906065,0.060615639,NA,77.4
"97","Czech Republic",1999,NA,NA,NA,103.03139,82.96032,25.47479,369.2896185,NA,6.832802018,0.057954892,NA,79.8
"98","Czech Republic",2000,7.46,0.7561927,0.6365668,103.33349,88.3146,28.34885,376.2685875,0.243782023,9.780527888,0.054119609,NA,72
"99","Czech Republic",2001,NA,NA,NA,103.41305,94.80223,29.97584,375.8900125,0.606855213,14.69717212,0.055595768,NA,72.8
"100","Czech Republic",2002,NA,1.200828,0.864072,101.55022,95.49816,34.43732,358.4971342,1.500453667,23.93,0.051584224,NA,73
"101","Czech Republic",2003,NA,1.199913,0.8710438,99.02579,96.48607,37.00779,354.1552787,3.402982814,34.3,0.061310587,0.625348367,73.6
"102","Czech Republic",2004,NA,1.069213,0.7831998,98.59442,95.43885,43.73322,334.7481761,23.14344047,35.5,0.061095796,0.686508842,73.4
"103","Czech Republic",2005,NA,1.110906,0.8675278,99.21254,95.66795,48.3479,313.6366543,69.43962404,35.27,0.057387876,0.785038726,76.8
"104","Czech Republic",2006,NA,1.108626,0.8726435,99.99366,96.03517,50.13498,280.3944694,108.6541969,47.93,0.062604351,0.863246607,82.4
"105","Czech Republic",2007,7.64,1.023206,0.9059033,103.18458,94.95881,54.18163,232.0044463,145.3291578,51.93,0.069522474,0.96981909,86.6
"106","Czech Republic",2008,7.83,1.15504,0.914494,105.73849,94.15311,58.07097,237.7183394,169.4418169,62.97,0.068563045,1.025470112,86
"107","Czech Republic",2009,7.97,1.311661,0.9625925,105.97945,93.85605,61.07872,240.9549297,194.9561928,64.43,0.075546231,1.072162832,85.8
"108","Czech Republic",2010,NA,1.299505,0.9494792,103.80931,94.6607,63.94822,224.6901802,215.8765028,68.82,0.082868629,1.209977459,87.5
"109","Czech Republic",2011,NA,1.201138,1.036918,100.75891,95.79674,65.56837,208.5305546,239.0509683,70.49,0.074599222,1.290452214,87.6
"110","Czech Republic",2012,8.14,1.05909,1.041853,99.34803,96.77193,65.65736,200.0046284,252.7860669,73.43000782,0.082486703,1.327103542,87.1
"111","Czech Republic",2013,NA,1.085486,1.039771,98.70732,103.95861,65.06021,188.871923,271.6467674,74.1104,0.093587079,1.369747711,86.8
"112","Czech Republic",2014,NA,1.005961,1.152181,98.63239,104.64646,65.59253,188.8847562,284.5338971,74.23171164,0.086457957,1.489262064,87.8
"113","Czech Republic",2015,NA,1.098858,1.148101,99.49798,105.04746,64.45735,179.8035452,279.4054158,75.6688387,0.083443493,1.599972084,88
"114","Czech Republic",2016,NA,0.986401,1.035527,100.22582,104.62909,63.7466,165.733558,290.5426405,76.48120138,0.074955055,1.510751318,88
"115","Czech Republic",2017,NA,1.232614,1.116693,NA,NA,NA,152.2494696,288.9721142,78.71917285,NA,NA,87
"116","Egypt, Arab Rep.",1995,NA,NA,NA,85.40171,71.12972,NA,42.63107864,NA,0.031319638,0.006403577,NA,25
"117","Egypt, Arab Rep.",1996,NA,-0.04817,0.0012624,93.53622,68.81091,NA,46.58533807,NA,0.061466899,0.007761792,NA,25
"118","Egypt, Arab Rep.",1997,NA,NA,NA,92.65762,72.73029,NA,52.19423581,NA,0.090480245,NA,NA,41
"119","Egypt, Arab Rep.",1998,NA,-0.3255371,-0.0404679,NA,NA,NA,58.94379025,NA,0.147987377,0.007331764,NA,45.6
"120","Egypt, Arab Rep.",1999,NA,NA,NA,91.045,78.04757,30.07905,68.28775766,NA,0.290445278,0.007810375,NA,55.8
"121","Egypt, Arab Rep.",2000,NA,-0.3394417,-0.0107841,91.00642,79.3398,NA,78.44250767,NA,0.641265038,0.007638831,NA,55
"122","Egypt, Arab Rep.",2001,NA,NA,NA,91.87462,80.2985,29.18048,93.99384559,NA,0.838945611,0.006514389,NA,47.2
"123","Egypt, Arab Rep.",2002,NA,-0.4829958,0.0123453,93.32657,79.54247,30.1635,107.3804977,0.701707084,2.719999715,0.008637539,NA,55
"124","Egypt, Arab Rep.",2003,NA,-0.5981286,0.0213656,94.77909,79.29653,27.03466,118.0781791,0.741397137,4.037885107,0.006663788,0.044552764,57.6
"125","Egypt, Arab Rep.",2004,NA,-0.5084369,0.0195379,96.29779,78.92286,28.19406,125.5493311,1.050875622,11.92,0.00506753,0.047084248,57.4
"126","Egypt, Arab Rep.",2005,NA,-0.4241044,-0.0241827,96.89837,NA,29.36244,135.4050356,1.836446982,12.75,0.005574503,0.046888341,58.2
"127","Egypt, Arab Rep.",2006,NA,-0.4357026,-0.2578102,99.50617,NA,29.02862,138.2780148,3.307691261,13.66,NA,0.050644169,57.6
"128","Egypt, Arab Rep.",2007,NA,-0.2887296,-0.2299755,101.50731,NA,29.2536,141.1772292,6.002621187,16.03,0.006487526,0.056729392,57.2
"129","Egypt, Arab Rep.",2008,NA,-0.1824392,-0.1292502,NA,NA,28.87731,146.4110041,9.508426162,18.01,0.005941655,0.060760521,66
"130","Egypt, Arab Rep.",2009,NA,-0.1971762,-0.1051766,104.01,66.62542,29.35124,125.0537349,13.0660124,20,0.005941913,0.074033813,63.4
"131","Egypt, Arab Rep.",2010,NA,-0.1746296,-0.1794199,103.58192,69.14847,30.21445,114.3549728,17.2591763,21.6,0.007193166,0.07924967,74
"132","Egypt, Arab Rep.",2011,NA,-0.3439164,-0.452047,98.82788,78.90086,25.86772,101.449749,21.481972,25.6,0.007194616,0.086458799,74
"133","Egypt, Arab Rep.",2012,NA,-0.4751413,-0.4723835,103.00787,80.7651,26.91199,97.45108304,26.06409417,26.4,0.007777869,0.096960303,74
"134","Egypt, Arab Rep.",2013,NA,-0.6400837,-0.633282,102.52375,82.79241,29.49582,75.95019446,29.80001666,29.4,0.007137494,0.099648767,73.8
"135","Egypt, Arab Rep.",2014,NA,-0.7625603,-0.6625163,101.12775,83.19278,30.76741,68.79140051,33.41457639,33.89460391,0.0081906,0.101415312,71.4
"136","Egypt, Arab Rep.",2015,NA,-0.8355927,-0.594088,NA,NA,35.12648,66.48810557,40.80277871,37.81938343,0.007656366,0.104828232,70
"137","Egypt, Arab Rep.",2016,NA,-0.9231897,-0.5079602,103.62452,85.94095,34.43619,63.9391194,46.70525242,41.24806709,0.009593611,0.112939168,70.6
"138","Egypt, Arab Rep.",2017,NA,-0.8620573,-0.5348108,104.96193,86.49027,NA,67.70513235,53.54323204,44.95020425,NA,NA,70.2
"139","Greece",1995,7.75,NA,NA,91.36089,89.79264,35.94275,478.5051961,NA,0.749616477,0.025184259,NA,77.8
"140","Greece",1996,NA,0.5371351,1.053524,90.46149,89.81323,39.5983,489.7378087,NA,1.395360779,0.025167785,NA,77.8
"141","Greece",1997,NA,NA,NA,90.27761,89.1849,43.44508,495.4652001,NA,1.849634688,0.027482683,NA,77.8
"142","Greece",1998,NA,0.6164008,0.8063567,92.22221,88.9018,44.62392,501.8425907,NA,3.221821786,0.025745046,NA,77.8
"143","Greece",1999,NA,NA,NA,93.50456,88.04577,46.33764,505.9329506,NA,6.877292144,0.02694742,NA,77.8
"144","Greece",2000,7.6,0.7773918,0.8837191,94.36084,87.1555,50.76597,507.9172104,NA,9.138837308,0.028318104,NA,77.8
"145","Greece",2001,NA,NA,NA,93.33873,91.18351,58.08958,501.3930119,NA,10.93502581,0.035444239,NA,78
"146","Greece",2002,NA,0.9866242,0.7476032,94.61646,96.10605,65.1189,561.1053563,NA,14.67,0.034489015,NA,79.6
"147","Greece",2003,NA,1.01993,0.8182082,95.41,93.5403,70.30627,560.3588256,0.95863222,17.8,0.035962434,0.61131563,81.4
"148","Greece",2004,NA,0.8453354,0.9133037,96.26699,93.59228,76.49533,563.6232223,4.696881583,21.42,0.03459563,0.710205373,79.8
"149","Greece",2005,NA,0.9607569,0.7945819,95.35179,98.1442,85.27269,558.4941215,14.57253338,24,0.042048493,0.841779893,80.2
"150","Greece",2006,NA,0.8585035,0.8736634,94.83267,97.75277,89.29553,544.1908602,44.29800037,32.25,0.048274276,0.969478135,82.4
"151","Greece",2007,7.29,0.8947076,0.8723755,94.0507,95.4497,86.10646,480.5794306,92.09191171,35.88,0.052043391,0.999323617,81.6
"152","Greece",2008,7.38,0.880909,0.8622125,NA,NA,NA,460.0575657,136.037338,38.2,0.056689747,1.062851507,81
"153","Greece",2009,7.39,0.8366709,0.6528149,NA,NA,NA,524.331631,172.5602833,42.4,0.062843156,1.091022009,80.8
"154","Greece",2010,NA,0.6446643,0.6305012,95.55942,102.26857,101.80938,515.2974335,202.5522821,44.4,0.065459732,1.074897353,82.5
"155","Greece",2011,NA,0.4964582,0.5728871,95.5031,99.40997,107.02478,502.9373258,221.9094474,51.64999517,0.0649263,1.077668514,82.6
"156","Greece",2012,7.51,0.5269415,0.4265072,95.89557,100.73309,110.31279,479.9674502,243.4970866,55.06999344,0.05685825,1.084697879,82.1
"157","Greece",2013,NA,0.6334165,0.4650219,95.31457,102.15051,112.00922,476.3242737,265.6757813,59.8663,0.063655866,1.087384456,81.8
"158","Greece",2014,NA,0.3293375,0.3625999,93.95465,99.1206,117.42593,472.1960392,289.7494798,63.21,0.059766371,1.078980388,82.8
"159","Greece",2015,NA,0.409623,0.2671519,95.04954,99.33422,NA,468.9475655,317.8145443,66.835,0.050827645,1.034647542,83
"160","Greece",2016,NA,0.1483869,0.1073592,94.17304,100.20208,126.38262,465.0466804,335.4713,69.08791547,0.056236232,0.995307059,83
"161","Greece",2017,NA,0.2381997,0.0839514,NA,NA,NA,463.8512808,351.1259457,NA,NA,NA,82
"162","Hungary",1995,7.27,NA,NA,104.8473,89.108,22.14968,208.4285764,NA,0.677486054,0.106109373,NA,61
"163","Hungary",1996,NA,0.8505728,0.9105006,102.10639,91.41061,24.58016,256.5777434,NA,0.969239536,0.077876197,NA,59
"164","Hungary",1997,NA,NA,NA,100.5637,94.73108,26.22851,300.2515661,NA,1.942449872,0.071619552,NA,59
"165","Hungary",1998,NA,1.025442,0.8718883,100.63711,91.31779,30.08955,332.9719571,NA,3.894643278,0.067208425,NA,61
"166","Hungary",1999,NA,NA,NA,100.73958,93.90394,32.49985,363.4920881,NA,5.857840749,0.071208583,NA,63.2
"167","Hungary",2000,7.81,1.090353,0.9061415,101.11052,96.12388,35.94206,371.6109038,0.332975189,6.999676351,0.079326442,NA,76.6
